;NUM_ART;variable;value;QTE_VTE;Standard_CPQ;score;score_cum;flag_alerte;flag_inv;flag_stk;score_cum_before;flag_inv_before;flag_inv_3weeks;flag_stk_cpq
0;10395;2020-02-03;0.034036666666666666;0.0;10.0;0.003403666666666667;0.009833;1;;;0.006429333333333333;;;0.0
1;10402;2020-02-03;0.048796666666666676;0.0;11.0;0.0044360606060606066;0.012815454545454545;1;;;0.008379393939393938;;;
2;13713;2020-02-03;0.19905666666666666;0.0;4.0;0.049764166666666665;-0.7523583333333335;1;;;-0.8021225000000001;;;
3;13720;2020-02-03;0.107745;1.0;5.0;-0.892255;-0.8276076666666667;1;;;0.06464733333333332;;;
4;13734;2020-02-03;0.29867666666666665;0.0;6.0;0.04977944444444444;0.1991172222222222;1;;;0.14933777777777776;;;
5;13762;2020-02-03;0.14204666666666665;0.0;5.0;0.02840933333333333;-0.7159066666666667;1;;;-0.744316;;;0.0
6;13776;2020-02-03;0.03841;0.0;6.0;0.006401666666666667;0.025606111111111114;1;;;0.019204444444444448;;;0.0
7;13783;2020-02-03;0.22782666666666665;3.0;6.0;-2.3101444444444446;-2.196231111111111;1;;;0.11391333333333332;;;
8;13790;2020-02-03;0.0;0.0;3.0;0.0;0.0;1;;;0.0;;;
9;13930;2020-02-03;0.01582333333333333;0.0;4.0;0.003955833333333333;0.01582333333333333;1;;;0.011867499999999998;;;
10;13944;2020-02-03;0.05261833333333333;1.0;4.0;-1.1842270833333333;-1.1447637499999999;1;;;0.039463333333333336;;;
11;13951;2020-02-03;0.023125000000000003;0.0;2.0;0.011562500000000002;0.04625083333333333;1;;;0.03468833333333333;;;
12;13972;2020-02-03;0.04002166666666667;0.0;8.0;0.005002708333333334;0.020010625000000004;1;;;0.01500791666666667;;;0.0
13;15841;2020-02-03;0.0005738333333333333;0.0;2.0;0.00028691666666666666;0.0009181333333333335;1;;;0.0006312166666666668;;;0.0
14;15883;2020-02-03;0.0;0.0;1.0;0.0;0.0;1;;;0.0;;;
15;17885;2020-02-03;0.0;0.0;1.0;0.0;0.0;1;;;0.0;;;
16;24262;2020-02-03;0.016066666666666667;0.0;1.0;0.016066666666666667;0.03213333333333333;1;;;0.01606666666666667;;;0.0
17;44821;2020-02-03;0.04229;0.0;4.0;0.0105725;0.024669166666666662;1;;;0.014096666666666662;;;0.0
18;63812;2020-02-03;0.04009;0.0;4.0;0.0100225;0.026726666666666666;1;;;0.016704166666666666;;;0.0
19;84595;2020-02-03;0.008283333333333334;0.0;4.0;0.0020708333333333334;0.004831666666666666;1;;;0.002760833333333333;;;
20;84602;2020-02-03;0.0;0.0;4.0;0.0;0.0;1;;;0.0;;;
21;138502;2020-02-03;0.025881666666666667;0.0;2.0;0.012940833333333334;0.0323525;1;;;0.019411666666666667;;;0.0
22;151473;2020-02-03;0.842815;10.0;30.0;-1.5261974999999999;-1.8576344999999999;1;;;-0.33143700000000004;;;
23;158291;2020-02-03;61.085088333333324;0.0;610.0;0.10013948907103824;0.4506276967213115;1;;;0.3504882076502732;;;0.0
24;158382;2020-02-03;0.0;0.0;9.0;0.0;0.0;1;;;0.0;;;
