;NUM_ART;variable;value;QTE_VTE;Standard_CPQ;score;score_cum;flag_alerte;flag_inv;flag_stk;score_cum_before;flag_inv_before;flag_inv_3weeks;flag_stk_cpq
0;10395;2020-02-13;0.014499999999999999;0.0;10.0;0.00145;0.03237433333333333;1;;;0.03092433333333333;;;0.0
1;10402;2020-02-13;0.17151000000000002;0.0;11.0;0.015591818181818184;-1.721115;1;;;-1.7367068181818182;;;
2;13713;2020-02-13;0.5768066666666667;0.0;4.0;0.14420166666666667;-2.0938004166666664;1;;;-2.238002083333333;;;
3;13720;2020-02-13;0.4058683333333333;0.0;5.0;0.08117366666666666;-2.267907666666667;1;;;-2.3490813333333334;;;0.0
4;13734;2020-02-13;1.29165;0.0;6.0;0.215275;-6.461238888888889;1;;;-6.6765138888888895;;;
5;13762;2020-02-13;0.42854833333333336;0.0;5.0;0.08570966666666667;-1.0151856666666665;1;;;-1.1008953333333331;;;
6;13776;2020-02-13;0.21541666666666667;0.0;6.0;0.035902777777777777;0.1901136111111111;1;;;0.15421083333333332;;;0.0
7;13783;2020-02-13;1.1407466666666666;0.0;6.0;0.19012444444444443;-4.935221111111109;1;;;-5.125345555555554;;;0.0
8;13790;2020-02-13;0.0;0.0;3.0;0.0;0.0;1;;;0.0;;;
9;13930;2020-02-13;0.07240666666666666;0.0;4.0;0.018101666666666665;0.3899104166666667;1;;;0.37180875;;;
10;13944;2020-02-13;0.20322166666666666;0.0;4.0;0.050805416666666665;-3.1211104166666668;1;;;-3.1719158333333333;;;
11;13951;2020-02-13;0.053226666666666665;0.0;2.0;0.026613333333333333;0.2286858333333333;1;;;0.2020725;;;
12;13972;2020-02-13;0.1268733333333333;0.0;8.0;0.015859166666666664;-0.4939485416666668;1;;;-0.5098077083333334;;;0.0
13;15841;2020-02-13;0.0;0.0;2.0;0.0;0.003234549999999999;1;;;0.003234549999999999;;;0.0
14;15883;2020-02-13;0.0;0.0;1.0;0.0;0.0;1;;;0.0;;;
15;17885;2020-02-13;0.0;0.0;1.0;0.0;0.0;1;;;0.0;;;
16;24262;2020-02-13;0.0;0.0;1.0;0.0;0.11406833333333333;1;;;0.11406833333333333;;;0.0
17;44821;2020-02-13;0.03483166666666667;0.0;4.0;0.008707916666666668;0.116695;1;;;0.10798708333333333;;;0.0
18;63812;2020-02-13;0.05076166666666667;0.0;4.0;0.012690416666666668;-1.1044529166666668;1;;;-1.1171433333333334;;;0.0
19;84595;2020-02-13;0.0;0.0;4.0;0.0;0.0048316666666666655;1;;;0.0048316666666666655;;;
20;84602;2020-02-13;0.0;0.0;4.0;0.0;0.0;1;;;0.0;;;
21;138502;2020-02-13;0.017765;0.0;2.0;0.0088825;0.1400483333333333;1;;;0.13116583333333331;;;0.0
22;151473;2020-02-13;2.8515183333333334;0.0;30.0;0.09505061111111111;-1.2658397222222226;1;;;-1.3608903333333338;;;
23;158291;2020-02-13;67.45183833333333;0.0;610.0;0.11057678415300545;1.4780074836065573;1;;;1.367430699453552;;;0.0
24;158382;2020-02-13;0.0;0.0;9.0;0.0;0.0;1;;;0.0;;;
25;158473;2020-02-13;0.539405;0.0;38.0;0.014194868421052631;-1.315616184210526;1;;;-1.3298110526315787;;;0.0
26;159201;2020-02-13;0.038123333333333335;0.0;35.0;0.0010892380952380954;0.01766547619047619;1;;;0.016576238095238095;;;
27;159362;2020-02-13;0.0;0.0;13.0;0.0;0.002357435897435898;1;;;0.002357435897435898;;;
28;159621;2020-02-13;0.13112;0.0;3.0;0.043706666666666665;0.5405166666666668;1;;;0.4968100000000001;;;0.0
29;160412;2020-02-13;0.0;0.0;30.0;0.0;0.0;1;;;0.0;;;
30;168756;2020-02-13;0.44837166666666667;0.0;3.0;0.1494572222222222;-3.4956833333333344;0;;0.0;-3.6451405555555567;;;0.0
31;180131;2020-02-13;0.011776666666666666;0.0;20.0;0.0005888333333333334;0.009557666666666664;1;;;0.00896883333333333;;;0.0
32;191450;2020-02-13;0.5239999999999999;0.0;40.0;0.013099999999999997;-1.2562481666666672;1;;;-1.269348166666667;;;0.0
33;191702;2020-02-13;0.0;1.0;28.0;-0.17857142857142855;-0.17857142857142855;1;;;0.0;;;
34;195720;2020-02-13;0.03934833333333334;0.0;2.0;0.01967416666666667;-2.187268333333333;1;;;-2.2069425;;;0.0
35;195783;2020-02-13;0.06429166666666666;0.0;2.0;0.03214583333333333;-4.498423333333334;1;;;-4.530569166666668;;;
36;212520;2020-02-13;0.0;0.0;2.0;0.0;0.002224166666666668;1;;;0.002224166666666668;;;
37;212555;2020-02-13;0.358805;0.0;4.0;0.08970125;-0.9446770833333337;1;;;-1.0343783333333336;;;0.0
38;235193;2020-02-13;0.03095666666666667;0.0;3.0;0.01031888888888889;0.15652277777777773;1;;;0.14620388888888886;;;0.0
39;251650;2020-02-13;0.0074;0.0;3.0;0.002466666666666667;0.05406555555555553;1;;;0.05159888888888887;;;
40;256431;2020-02-13;0.04738333333333333;0.0;2.0;0.023691666666666666;-2.1516158333333344;1;;;-2.175307500000001;;;0.0
41;256445;2020-02-13;0.0;0.0;1.0;0.0;0.0;1;;;0.0;;;0.0
42;256501;2020-02-13;0.07189333333333334;0.0;1.0;0.07189333333333334;0.9405133333333334;1;;;0.8686200000000001;;;
43;262766;2020-02-13;1.142415;0.0;20.0;0.05712075;-0.3158273333333332;1;;;-0.3729480833333332;;;0.0
44;262822;2020-02-13;0.17813833333333332;0.0;12.0;0.014844861111111109;0.21450763888888882;1;;;0.19966277777777772;;;
45;265573;2020-02-13;0.024495000000000003;0.0;4.0;0.006123750000000001;0.05847458333333333;1;;;0.05235083333333333;;;0.0
46;269094;2020-02-13;0.028281666666666667;0.0;3.0;0.009427222222222222;0.046733333333333335;1;;;0.03730611111111111;;;0.0
47;271096;2020-02-13;0.0;0.0;5.0;0.0;0.0;1;;;0.0;;;0.0
48;272741;2020-02-13;0.03301166666666667;0.0;6.0;0.005501944444444445;0.10338388888888889;1;;;0.09788194444444444;;;0.0
49;273882;2020-02-13;0.0;0.0;3.0;0.0;0.03710277777777778;1;;;0.03710277777777778;;;0.0
50;295680;2020-02-13;0.0;0.0;27.0;0.0;0.0;1;;;0.0;;;
51;298893;2020-02-13;0.04232833333333333;4.0;6.0;-3.2980597222222223;-3.228444166666667;1;;;0.06961555555555557;;;
52;298956;2020-02-13;0.480555;0.0;5.0;0.096111;0.8704023333333335;1;;;0.7742913333333334;;;
53;299110;2020-02-13;0.020146666666666667;0.0;3.0;0.006715555555555555;0.06081666666666668;1;;;0.05410111111111112;;;0.0
54;299131;2020-02-13;0.07139666666666668;0.0;5.0;0.014279333333333335;0.1293176666666667;1;;;0.11503833333333335;;;
55;299152;2020-02-13;0.25310499999999997;0.0;17.0;0.014888529411764703;0.14836823529411763;1;;;0.13347970588235294;;;0.0
56;299173;2020-02-13;0.0;0.0;4.0;0.0;0.01917208333333334;1;;;0.01917208333333334;;;
57;299201;2020-02-13;0.0;0.0;4.0;0.0;0.0;1;;;0.0;;;
58;299222;2020-02-13;0.06730166666666666;0.0;3.0;0.02243388888888889;0.18268111111111116;1;;;0.16024722222222226;;;0.0
59;299831;2020-02-13;0.2976683333333333;0.0;5.0;0.059533666666666665;-2.4660793333333326;1;;;-2.5256129999999994;;;
60;299866;2020-02-13;0.08451333333333333;0.0;5.0;0.016902666666666667;0.16387233333333331;1;;;0.14696966666666664;;;0.0
61;299894;2020-02-13;0.10120833333333333;0.0;4.0;0.025302083333333333;-0.9907008333333325;1;;;-1.0160029166666658;;;
62;299964;2020-02-13;0.064405;0.0;2.0;0.0322025;0.34075500000000014;1;;;0.3085525000000001;;;
63;299992;2020-02-13;0.022613333333333333;0.0;2.0;0.011306666666666666;0.10961833333333332;1;;;0.09831166666666666;;;
64;300342;2020-02-13;0.233895;0.0;2.0;0.1169475;-1.4605325000000002;1;;;-1.5774800000000002;;;
65;300356;2020-02-13;0.0;0.0;5.0;0.0;0.0;1;;;0.0;;;
66;300363;2020-02-13;0.036636666666666665;0.0;10.0;0.0036636666666666666;0.0355195;1;;;0.03185583333333333;;;0.0
67;300370;2020-02-13;0.0;0.0;5.0;0.0;0.0;1;;;0.0;;;0.0
68;300391;2020-02-13;0.15539333333333336;0.0;4.0;0.03884833333333334;-7.195101666666664;1;;;-7.233949999999997;;;0.0
69;300405;2020-02-13;0.0;0.0;4.0;0.0;0.0;1;;;0.0;;;0.0
70;300412;2020-02-13;0.0;0.0;4.0;0.0;0.0;1;;;0.0;;;0.0
71;300433;2020-02-13;0.01922;0.0;6.0;0.0032033333333333336;0.03105805555555555;1;;;0.027854722222222218;;;0.0
72;300461;2020-02-13;0.057758333333333335;0.0;3.0;0.01925277777777778;0.1899583333333333;1;;;0.17070555555555553;;;0.0
73;300496;2020-02-13;0.18536833333333336;0.0;4.0;0.04634208333333334;0.44929124999999986;1;;;0.4029491666666665;;;
74;300545;2020-02-13;0.057758333333333335;0.0;3.0;0.01925277777777778;0.18665666666666667;1;;;0.16740388888888888;;;0.0
75;300615;2020-02-13;0.013886666666666667;0.0;2.0;0.0069433333333333335;0.06731416666666667;1;;;0.06037083333333334;;;0.0
76;300622;2020-02-13;0.10247666666666667;0.0;3.0;0.03415888888888889;0.3311755555555556;1;;;0.2970166666666667;;;0.0
77;302463;2020-02-13;0.03894333333333333;0.0;5.0;0.007788666666666666;0.07053499999999999;1;;;0.06274633333333332;;;0.0
78;303653;2020-02-13;0.06621;0.0;5.0;0.013242;0.2610203333333334;1;;;0.2477783333333334;;;0.0
79;303660;2020-02-13;0.23214666666666664;0.0;4.0;0.05803666666666666;-0.2043170833333333;1;;;-0.26235374999999994;;;
80;307496;2020-02-13;0.06088166666666667;1.0;2.0;-2.347795833333333;-2.0831099999999996;1;;;0.2646858333333333;;;0.0
