;NUM_ART;variable;value;QTE_VTE;Standard_CPQ;score;score_cum;flag_alerte;flag_inv;flag_stk;score_cum_before;flag_inv_before;flag_inv_3weeks;flag_stk_cpq
0;10395;2020-02-11;0.014499999999999999;0.0;10.0;0.00145;0.02947433333333333;1;;;0.02802433333333333;;;0.0
1;10402;2020-02-11;0.17151000000000002;0.0;11.0;0.015591818181818184;-1.7522986363636364;1;;;-1.7678904545454546;;;
2;13713;2020-02-11;0.5768066666666667;0.0;4.0;0.14420166666666667;-2.3822037499999995;1;;;-2.526405416666666;;;
3;13720;2020-02-11;0.4058683333333333;0.0;5.0;0.08117366666666666;-2.4302549999999994;1;;;-2.511428666666666;;;0.0
4;13734;2020-02-11;1.29165;0.0;6.0;0.215275;-1.919555555555557;1;;;-2.134830555555557;;;
5;13762;2020-02-11;0.42854833333333336;0.0;5.0;0.08570966666666667;-1.186605;1;;;-1.2723146666666665;;;
6;13776;2020-02-11;0.21541666666666667;0.0;6.0;0.035902777777777777;0.11830805555555557;1;;;0.08240527777777779;;;0.0
7;13783;2020-02-11;1.1407466666666666;0.0;6.0;0.19012444444444443;-5.315469999999999;1;;;-5.505594444444443;;;0.0
8;13790;2020-02-11;0.0;0.0;3.0;0.0;0.0;1;;;0.0;;;
9;13930;2020-02-11;0.07240666666666666;0.0;4.0;0.018101666666666665;0.3537070833333333;1;;;0.3356054166666666;;;
10;13944;2020-02-11;0.20322166666666666;0.0;4.0;0.050805416666666665;-2.1759429166666666;1;;;-2.226748333333333;;;
11;13951;2020-02-11;0.053226666666666665;0.0;2.0;0.026613333333333333;0.17545916666666664;1;;;0.14884583333333332;;;
12;13972;2020-02-11;0.1268733333333333;0.0;8.0;0.015859166666666664;-0.5256668750000001;1;;;-0.5415260416666667;;;0.0
13;15841;2020-02-11;0.0;0.0;2.0;0.0;0.003234549999999999;1;;;0.003234549999999999;;;0.0
14;15883;2020-02-11;0.0;0.0;1.0;0.0;0.0;1;;;0.0;;;
15;17885;2020-02-11;0.0;0.0;1.0;0.0;0.0;1;;;0.0;;;
16;24262;2020-02-11;0.0;0.0;1.0;0.0;0.11406833333333333;1;;;0.11406833333333333;;;0.0
17;44821;2020-02-11;0.03483166666666667;0.0;4.0;0.008707916666666668;0.09927916666666667;1;;;0.09057125;;;0.0
18;63812;2020-02-11;0.05076166666666667;0.0;4.0;0.012690416666666668;-1.12983375;1;;;-1.1425241666666666;;;0.0
19;84595;2020-02-11;0.0;0.0;4.0;0.0;0.0048316666666666655;1;;;0.0048316666666666655;;;
20;84602;2020-02-11;0.0;0.0;4.0;0.0;0.0;1;;;0.0;;;
