;NUM_ART;variable;value;QTE_VTE;Standard_CPQ;score;score_cum;flag_alerte;flag_inv;flag_stk;score_cum_before;flag_inv_before;flag_inv_3weeks;flag_stk_cpq
0;10395;2020-02-06;0.026406666666666665;0.0;10.0;0.0026406666666666666;0.017755;1;;;0.015114333333333332;;;0.0
1;10402;2020-02-06;0.037858333333333334;0.0;11.0;0.0034416666666666667;0.02314045454545454;1;;;0.019698787878787875;;;
2;13713;2020-02-06;0.23230499999999998;0.0;4.0;0.058076249999999996;-2.8458245833333335;1;;;-2.9039008333333336;;;
3;13720;2020-02-06;0.12647166666666668;0.0;5.0;0.025294333333333335;-2.650547333333333;1;;;-2.6758416666666665;;;0.0
4;13734;2020-02-06;0.479705;0.0;6.0;0.07995083333333333;-2.5745602777777785;1;;;-2.6545111111111117;;;
5;13762;2020-02-06;0.1774366666666667;1.0;5.0;-0.8225633333333333;-1.4674953333333334;1;;;-0.6449320000000001;;;0.0
6;13776;2020-02-06;0.040093333333333335;0.0;6.0;0.006682222222222222;0.045652777777777785;1;;;0.038970555555555564;;;0.0
7;13783;2020-02-06;0.31174666666666667;1.0;6.0;-0.5735444444444445;-5.791362222222221;1;;;-5.2178177777777766;;;0.0
8;13790;2020-02-06;0.0;0.0;3.0;0.0;0.0;1;;;0.0;;;
9;13930;2020-02-06;0.03283833333333333;-1.0;4.0;0.2582095833333333;0.29045208333333333;1;;;0.032242499999999986;;;
10;13944;2020-02-06;0.053765;0.0;4.0;0.01344125;-2.300675;1;;;-2.31411625;;;
11;13951;2020-02-06;0.024139999999999998;0.0;2.0;0.012069999999999999;0.08246083333333332;1;;;0.07039083333333332;;;
12;13972;2020-02-06;0.04061666666666667;1.0;8.0;-0.5996145833333334;-0.5694497916666668;1;;;0.03016479166666667;;;0.0
13;15841;2020-02-06;0.0006827333333333333;0.0;2.0;0.00034136666666666665;0.0018447000000000001;1;;;0.0015033333333333335;;;0.0
14;15883;2020-02-06;0.0;0.0;1.0;0.0;0.0;1;;;0.0;;;
15;17885;2020-02-06;0.0;0.0;1.0;0.0;0.0;1;;;0.0;;;
16;24262;2020-02-06;0.011705;0.0;1.0;0.011705;0.06724833333333333;1;;;0.05554333333333333;;;0.0
17;44821;2020-02-06;0.03594666666666667;0.0;4.0;0.008986666666666667;0.05162916666666667;1;;;0.0426425;;;0.0
18;63812;2020-02-06;0.029363333333333335;0.0;4.0;0.007340833333333334;0.048749166666666656;1;;;0.041408333333333325;;;0.0
19;84595;2020-02-06;0.0;0.0;4.0;0.0;0.0048316666666666655;1;;;0.0048316666666666655;;;
20;84602;2020-02-06;0.0;0.0;4.0;0.0;0.0;1;;;0.0;;;
21;138502;2020-02-06;0.02315666666666667;0.0;2.0;0.011578333333333335;0.06708750000000001;1;;;0.05550916666666667;;;0.0
22;151473;2020-02-06;0.9691333333333333;0.0;30.0;0.03230444444444444;-1.7607211666666671;1;;;-1.7930256111111116;;;
23;158291;2020-02-06;59.08222833333334;0.0;610.0;0.09685611202185794;0.7411960327868853;1;;;0.6443399207650273;;;0.0
24;158382;2020-02-06;0.0;0.0;9.0;0.0;0.0;1;;;0.0;;;
25;158473;2020-02-06;0.213175;11.0;38.0;-1.4193190789473684;-1.3820427631578946;1;;;0.037276315789473685;;;0.0
